name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
comet,https://www.eu-startups.com/directory/comet/,France,"Comet easily connects top corporations with the best tech and data freelancers.
We match company missions with our pool of over 9500 motivated and available, qualified and active tech freelancers. Our purpose is to meet the needs of both parties: employers needing relevant and timely expertise, and freelancers needing security and exciting tasks. Because they choose the projects on which they work, Comet's freelance talent community is extremely motivated.
To create an exceptional community, we examine and evaluate the top tech and data talent. To improve and simplify the user experience, AI is used to effectively detect, qualify, and match a contingent labor with business tasks.",,Paris,"Freelance, Human Resources, Internet, Recruiting",Between €5 million-€10 million,2016,https://www.comet.co/,,FR,
Homepilot,https://www.eu-startups.com/directory/homepilot/,France,"We are building the property manager of the future. We revolutionize residential property management through the use of technology. Modern and responsive property manager, we combine real estate expertise with the best technological tools to enhance your assets. We can meet any type of need: rental, management, residential and commercial premises, etc.",,Vincennes,"Commercial Real Estate, Real Estate, Real Estate Investment",Between €2.5 million-5 million,2016,http://www.homepilot.fr,,FR,
Elium,https://www.eu-startups.com/directory/elium/,France,"Elium is a technology business that empowers marketers by providing self-service video advertising solutions across Desktop, Mobile, Social, TV, and DooH.
From a single and tailor-made interface, buyers can orchestrate all of their video advertising campaigns, through API-level integrations with any Buying platforms (DSPs, Social, Publishers), Ad server, DMP, Ad Verification and Billing Platforms.
Elium provides maximum efficiency for buyers by combining holistic data aggregation, automation, and AI for campaign optimization, allowing for better, faster media trading decisions.

Founded in 2016 and incubated at the Business Innovation Center in sunny Montpellier (ranked as the world's second best business incubator by UBI Global: https://goo.gl/SWo842). Elium is based in Montpellier, Paris, and London.",,Montpellier,"Advertising, Advertising Platforms, Mobile Advertising, Outdoor Advertising, Social Media Advertising, Software, TV, Video, Video Advertising",Between €1 million-€ 2.5 million,2016,https://www.elium.io,,FR,
Homeland Immo,https://www.eu-startups.com/directory/homeland-immo/,France,"An innovative property management company, developing its own software solutions and capable of providing its clients with a multidisciplinary team of experts to resolve all the issues that may arise in the buildings managed.",,Paris,"CRM, Facilities Support Services, Home Services, Information Technology, Internet, Property Management, Real Estate",Between €1 million-€ 2.5 million,2016,http://www.homeland.immo/,,FR,
Homeloop,https://www.eu-startups.com/directory/homeloop/,France,"Homeloop allows sellers and buyers to give momentum to their real estate projects. Our service makes transactions simple and efficient. By eliminating all the uncertainties and slowness associated with traditional processes, you move forward with confidence and serenity.",,Paris,Real Estate,Between €10 million-€25 million,2016,http://www.homeloop.fr,,FR,
GrAI Matter Labs,https://www.eu-startups.com/directory/grai-matter-labs/,France,"At GrAI Matter Labs, we are changing the AI game. Disrupting our category. Not afraid to challenge convention to bring about seismic change. We are aware of the world around us. Alert to new opportunity. Our product is an ingredient in a wider ecosystem. Co-creating solutions with our partners is critical to our success. The more we collaborate, the more we create. Our commercial future depends on it. We are diligent in our dealings with our customers, going the extra mile to keep them happy and engaged.",,Paris,"Artificial Intelligence, Computer, Information Technology, Machine Learning, Semiconductor",Above €25 million,2016,http://www.graimatterlabs.ai/,,FR,
Doctrine,https://www.eu-startups.com/directory/doctrine/,France,"Doubts are no longer a part of your life.
Build your legal advice and strategy on the foundation of certainty.
Doctrine is the first legal intelligence platform that uses technology to make your legal analysis more credible. It has been approved by approximately 7,500 lawyers and jurists.
Visit www.doctrine.fr/avis to learn why they chose us.
Check the veracity of the opposing party's legal argument and consolidate your own using the Document Analyzer, a first in Europe. By having one-click access to legal sources cited in written submissions, you can save hours of research time.",,Doctrine,"Analytics, Artificial Intelligence, Legal, Legal Tech, Machine Learning, SaaS, Software",Between €10 million-€25 million,2016,https://www.doctrine.fr,,FR,
Dronisos,https://www.eu-startups.com/directory/dronisos/,France,"The sky's the limit for Dronisos!
Dronisos, founded in 2016, is a cutting-edge French start-up capable of putting autonomous drones to the test. Dronisos turns this technology into a full service, with one component for the world of spectacle and the other for automatic inspections (network infrastructure, solar farms, etc.).
Dronisos' creative spectacles combine drones and artists, and with over 500 locations across the world, they provide audiences with captivating and indisputable performances.
The Dronissos team is inspired by the repurposing of a devoué and persistent project that allows them to consistently push the boundaries of drone use.",,BÃ¨gles,"Content, Drone Management, Drones, Performing Arts, Robotics, Software",Between €2.5 million-5 million,2016,https://www.dronisos.com,,FR,
Egerie Software,https://www.eu-startups.com/directory/egerie-software/,France,"EGERIE is Europe's foremost cyber risk management editor.
EGERIE provides a collaborative platform that enables a worldwide, flexible, and organized approach to governance, piloting, and compliance with cybersecurity risks and personal data protection.
The technology of EGERIE, which has been recognized by the highest governmental authorities and regulations, allows businesses and government organizations to understand, comment on, and accompany them in the area of deciding and determining the security measures to meet in the workplace.",,Toulon,"Cyber Security, Risk Management, Software",Between €2.5 million-5 million,2016,https://www.egerie-software.com,,FR,
E-cobot,https://www.eu-startups.com/directory/e-cobot/,France,E-COBOT is a Nantaise company founded in 2016 that specialises in the design and integration of cobotic and AI solutions. Our most important mission is to keep the human being at the centre of future performance and value creation.,,Nantes,"Artificial Intelligence, Electronics, Industrial, Information Technology, Machinery Manufacturing, Robotics, Software",Between €1 million-€ 2.5 million,2016,https://www.e-cobot.com,,FR,
Flatlooker,https://www.eu-startups.com/directory/flatlooker/,France,"Flatlooker is at the real estate agency, and online banks are at the neighborhood guichets. All of our rental processes are entirely digital: online visits, paperless document and payment management, electronic signatures, and so on.
Since 2016, we've recorded hundreds of thousands of bookings in France's major cities, tens of thousands of applications, and more than a million online visits on our platform.
We've risen to the top of the digital location management market in France, and we now want to displace the traditional players.
We put technology to the service of bailleurs and landlords to provide a higher-quality, more responsive service at a lower cost than traditional actors.",,Paris,"Real Estate, Rental",Between €1 million-€ 2.5 million,2016,https://www.flatlooker.com/,,FR,
Foxintelligence,https://www.eu-startups.com/directory/foxintelligence/,France,"Data, according to fox intelligence, is the first and most important step in solving any problem. Their purpose is to provide data to decision-makers in order to enhance the way society and businesses operate.
Foxintelligence unlocks intelligence from hundreds of merchants and thousands of brand e-receipts to provide the most up-to-date European e-commerce trends. They deliver the most dependable e-commerce analytics while assisting consumers in saving both time and money.",,Paris,"Artificial Intelligence, Big Data, Business Intelligence, E-Commerce, Market Research, Software",Between €10 million-€25 million,2016,https://www.foxintelligence.io,,FR,
Hillo,https://www.eu-startups.com/directory/hillo/,France,"A medical technology start-up.
We are enrolled in the X-Up accelerator programme (Ecole Polytechnique) and the Scientipôle ""Santé de demain"" programme.
We're looking for an Android developer and a Data Scientist for an internship or a full-time position!
[email protected] accepts resumes.",,Palaiseau,"Artificial Intelligence, Health Care, Medical Device",Between €1 million-€ 2.5 million,2016,https://www.hillo.ai,,FR,
Hublo,https://www.eu-startups.com/directory/hublo/,France,"Hublo is transforming healthcare human resource management.
The 100% online tool that allows you to swiftly and conveniently handle personnel replacements and recruitment.
Due to an increase in absenteeism and a temporary increase in activity, managing replacements and recruitment has become a structural concern for health and social care facilities. Existing tools on the market before Hublo were inefficient and time-consuming. Every healthcare facility now has access to a simple yet effective digital solution that meets its requirements.",,Paris,"Health Care, Software",Above €25 million,2016,https://www.hublo.com,,FR,
Indy,https://www.eu-startups.com/directory/indy/,France,"Indy provides end-to-end, AI-assisted accounting software. Indy is an accounting robot that promises to automate freelancers' and professionals' accounting. It's a liberal professions-specific accounting robot. It automates accounting management, recovers bank entries and converts them to accounting lines, and sends tax returns to an AGM immediately. C'me Fouques, Pablo Larvor, Romain Koenig, and Adrien Plat established Georges in 2016 to ease independent accounting, which is easy yet repetitive and time-consuming.",,Lyon,"Accounting, Artificial Intelligence, FinTech, Freelance, Machine Learning, Software",Above €25 million,2016,https://www.indy.fr/,,FR,
Jollyclick,https://www.eu-startups.com/directory/jollyclick/,France,"jollyclick is a social networking site for business owners, freelancers, and creative enterprises. A clever chatbot connects all skills and projects through their profiles. The human interactions they foster are at the heart of the businesses, non-profits, events, and projects that will shape the economy of the future.
They create B2B cutting-edge technologies in #ProjectManagement #Networking Marketing OpenInnovation Recruitment and run Psychology  Sociology DataScience research programs to automate HR.",,Paris,"Advertising Platforms, Artificial Intelligence, Big Data, Blockchain, Human Resources, Innovation Management, Project Management, Social Media, Social Network",Between €500K-€ 1 million,2016,https://www.jollyclick.com/,,FR,
Jungle France,https://www.eu-startups.com/directory/jungle-france/,France,"Jungle is the first European AgTech firm to offer a turn-key B2B solution for growing zero-pesticide plants at scale locally.
The company offers a one-of-a-kind plant production technology as well as a full software solution, as well as an operational services package, ensuring a steady supply of clean, nutrient-rich, and tasty plants for its customers.
Jungle is involved in two different industries:
Food Retail: In Europe, mass merchants are undergoing a dramatic overhaul in their business model.
Fragrances and cosmetics: Global customers are increasingly demanding that the finished product contain a bigger percentage of natural ingredients.",,Paux-Bazu,"AgTech, Farming, Food Processing, Hydroponics",Above €25 million,2016,https://www.jungle.bio/old-home,,FR,
Joone,https://www.eu-startups.com/directory/joone/,France,"Carole Juge Llewellyn, a serial entrepreneur, founded OONE with the goal of producing high-quality products while advocating radical openness and a healthy business mindset.

Since its introduction in June 2017, JOONE has attracted a large number of parents from all around France, and now the world.

We promise a stringent no-nasties policy without sacrificing softness or absorbency by incorporating French artisanal craftsmanship at all levels of manufacture.
All of the products are made in France, resulting in the smallest possible carbon footprint.",,Paris,"Consumer Goods, E-Commerce, Manufacturing, Retail",Between €10 million-€25 million,2016,https://www.joone.fr/,,FR,
Kap Code,https://www.eu-startups.com/directory/kap-code/,France,"Kap Code has been providing new digital solutions that better account for the patient experience since 2017. Kap Code is a digital health start-up with a variety of applications. In the long run, connected objects, Big Data, and digital health are changing the world of health and its participants.
Following a wave of online patient testimonials in 2009, social networks and discussion forums developed as a new source of real-life data. Kap Code debuts as an R&D team within Kappa Santé, a CRO focusing on ""real-world data,"" to investigate this new source of real-life data.
Detect, a system capable of analyzing real-life data from social networks to extract medical insights for various healthcare stakeholders was created after several years of research and development.",,Paris,"Health Care, Wellness",Between €2.5 million-5 million,2016,https://www.kapcode.fr/,,FR,
Kactus,https://www.eu-startups.com/directory/kactus/,France,"Kactus is a Corporate Event Management Software that allows businesses to plan, manage, and pilot all of their business events. It allows purchasing departments to oversee and optimize their event spending by centralising all payments. At the same time, the digital platform and personal support provide bookers with a straightforward and intuitive booking experience.
Since its inception in 2015, Kactus has earned the trust of 3,500 client firms thanks to its high level of customer service, the convenience of invoicing, ease of payment, and strong ability to innovate.",,Paris,"Event Management, Internet, Software",Between €5 million-€10 million,2016,https://www.kactus.com/,,FR,
Livejourney,https://www.eu-startups.com/directory/livejourney/,France,"We are a group of data specialists with over 15 years of expertise assisting businesses in monitoring and evaluating their operations.
We create clear and immediate ROI for our clients in a range of business areas by enhancing compliance and performance:
- Finance - Supply Chain (O2C, P2P)
- Client Experience
- Maintenance of industrial equipment, etc.
Our SaaS platform analyses data in real time, allowing you to track and optimise performance and intelligence in the past, present, and future, giving you the visibility you need to make the best decision possible.",,Paris,"Analytics, Big Data, Business Information Systems, Database, Enterprise Software, Information Technology, Intelligent Systems, Predictive Analytics, SaaS, Software",Between €1 million-€ 2.5 million,2016,https://www.livejourney.com/,,FR,
Luko,https://www.eu-startups.com/directory/luko-3/,France,"Luko is an insurance firm that sells a device that improves home security while also lowering energy costs. It has an AI-powered sensor for monitoring and preventing mishaps in the house. Luko's patented technology attempts to shift insurance away from a claims-based approach and toward prevention. The firm was established in 2016 and is based in Paris, France.",,Paris,"Artificial Intelligence, Insurance, InsurTech, Internet of Things, Smart Home",Above €25 million,2016,https://www.luko.eu,,FR,
Luko,https://www.eu-startups.com/directory/luko-2/,France,"Local Heroes is a unique network that connects clients with local professionals for a variety of tasks ranging from plumbing to plastering, heating to electrics.
We're a fast-growing start-up with British Gas backing, situated in Central London. Over 125,000 jobs have been performed in four years by connecting delighted clients with reputable tradespeople. We have big intentions to branch out into new trades and expand our hero base.",,Paris,"Artificial Intelligence, Insurance, InsurTech, Internet of Things, Smart Home",Above €25 million,2016,https://www.luko.eu,,FR,
Chefclub,https://www.eu-startups.com/directory/chefclub/,France,"Chefclub is a cooking channel that shows food videos on television and the Internet. The company is a multicultural team of talent from all around the world, with a passion for cooking. The company was founded in 2016 and is based in Paris, France.",,Paris,"Cooking, Internet, Recipes, TV",Between €10 million-€25 million,2016,http://www.chefclub.tv,,FR,
Medoucine,https://www.eu-startups.com/directory/medoucine/,France,"Medoucine is a group of people dedicated to assisting you in taking control of your health through alternative medicine.
How can I discover a good practitioner and which practise is ideal for my situation? These are the issues we want to answer by providing a keyword search, clear and transparent information, and a list of practitioners whose qualifications and references we evaluate.
Natural remedies, we believe, are a valuable addition to conventional therapy for maintaining long-term health. Our goal is to assist you in locating your keys.",,Paris,"Alternative Medicine, Health Care",Between €500K-€ 1 million,2016,https://www.medoucine.com/,,FR,
Minsar Studio,https://www.eu-startups.com/directory/minsar-studio/,France,"Minsar is a no-code platform for creating, sharing, and collaborating on augmented reality and virtual reality experiences. By making it simple to create immersive 3D worlds, we empower creators ranging from fledgling designers to worldwide corporations. You may now create dynamic experiences in your virtual environment while completely immersed. It is presently accessible on Oculus Quest, Oculus Rift, HoloLens 2, Magic Leap, iOS, and Android devices and is fully cross-platform. Retail, architecture, urban planning, interior design, culture, tourism, corporate training, and other industries can all benefit from it.",,Paris,"Augmented Reality, Software, Virtual Reality",Between €2.5 million-5 million,2016,https://www.minsar.com,,FR,
Monbanquet,https://www.eu-startups.com/directory/monbanquet/,France,"FOR ALL YOUR CORPORATE EVENTS, A BANQUET!
Monbanquet.fr provides banquets in Paris, Lyon, Lille, and Grenoble that are totally designed by local artisans.
What is our mission? Promote local knowledge and thrill your visitors for as little as € 3 per person!",,Paris,"Food Delivery, Retail",Between €2.5 million-5 million,2016,https://www.monbanquet.fr/,,FR,
mobee travel,https://www.eu-startups.com/directory/mobee-travel/,France,"Lucas GEBHARDT designed it in 2018. Following a negative experience during a personal visit, mobee travel is the first-holiday booking platform designed specifically for persons with limited mobility and special requirements.","mobee has over 30,000 verified and certified locations to provide tourists with peace of mind during their stay.
Furthermore, mobee handles all of the logistics, from vehicle rentals to medical equipment required for the successful operation of the stays.
Organize your accessible vacations from A to Z with mobee with just a few clicks and at no extra cost.",Lyon,"Leisure, Social Entrepreneurship, Tourism, Travel, Travel Agency",Between €1 million-€ 2.5 million,2016,https://www.mobeetravel.com,Active,FR,https://www.linkedin.com/company/mobeetravel/
NEoT,https://www.eu-startups.com/directory/neot/,France,"NEoT is a dynamic and forward-thinking player at the heart of the energy transformation.
NEoT assists its clients in overcoming barriers in these critical industries by leveraging market knowledge, technological experience, and support from industry-leading partners.
NEoT's financial solutions assist our partners in overcoming financial constraints.",,Paris,"Energy, Finance, Renewable Energy",Above €25 million,2016,https://www.neotcapital.com/en/,,FR,
Newsbridge,https://www.eu-startups.com/directory/newsbridge/,France,"Newsbridge is the ultimate platform for next-generation media valuation, providing video indexing solutions for media and sports rights holders based on Multimodal AI contributions.
Newsbridge enables unprecedented access to material by combining facial, object, and scene identification with audio transcription and semantic context, as well as a unique clip & collect experience for external media buyers or sponsors.
The system provides for smart media asset management, whether it's derushing, archiving, investigative study, or content resale.",,Boulogne-billancourt,Video,Between €5 million-€10 million,2016,https://www.newsbridge.io/,,FR,
OCUS,https://www.eu-startups.com/directory/ocus/,France,"OCUS provides brands with a complete photography solution at any time and in any location. We've merged a global network of top photographers with an end-to-end platform that includes automated workflows, smart business intelligence tools, and AI technologies. You give us the brief, and we'll rapidly create the stunning photos you need to increase engagement and revenue while scaling your company. (Plus, we're ready to expand alongside you!)
OCUS is able to offer its global community of professional image producers unprecedented access to some of the world's most well-known businesses, such as Google, Uber Eats, and Booking.com, thanks to its proprietary platform.",,Paris,"Internet, Marketing, Software",Above €25 million,2016,https://www.ocus.com/en/,,FR,
Ombrea,https://www.eu-startups.com/directory/ombrea/,France,"Ombrea is working on a turnkey climate regulation tool for crops that are vulnerable to weather. The sophisticated shade system, which is installed above the fields, preserves plants and ensures their development despite the impacts of climate change. The system is fully automated and uses artificial intelligence to adapt to each culture.
Ombrea offers a smart shade system that covers the fields and varies with IA weather patterns by opening and shutting, allowing agricultural yields to be maintained despite global warming.",,Aix-en-provence,"Construction, Environmental Engineering, Mechanical Engineering",Above €25 million,2016,https://www.ombrea.fr/home,,FR,
Otodo,https://www.eu-startups.com/directory/otodo/,France,"The Otodo universal platform provides a solution to the complexity of connected products, returning to the Smart Home's core purpose of comfort, simplicity, and security.

THE SMARTHOME VISION, IN OTODO'S OPINION:

- To enable telecom operators to be a driving force in the Smart Home market, Otodo has built an open and universal platform.

- Otodo One, a white label solution, is a genuine accelerator, allowing access to the Smart Home market without a development expense and launching relevant optional service offerings for a few €/$ per month.",,Paris,"Consumer Electronics, Information Technology, Smart Home, Wireless",Between €2.5 million-5 million,2016,https://www.otodo.com/,,FR,
Wakeo,https://www.eu-startups.com/directory/wakeo/,France,"Wakeo turns the supply chain from reactive to predictive. Wakeo is a SaaS platform to bring real-time visibility on B2B transport flows (sea, air, road). They help shippers and forwarders improve customer experience and optimize operations. They do this by consolidating multiple transport partners into a central Saas platform to bring real-time visibility on all transport flows.",,Paris,"Freight Service, Internet of Things, Logistics, Machine Learning, SaaS, Shipping, Supply Chain Management, Transportation",Between €10 million-€25 million,2016,http://wakeo.co,,FR,
Woodoo,https://www.eu-startups.com/directory/woodoo/,France,"WOODOO is a carbon-efficient materials company. We strive to change the world by enabling its transition to sustainable solutions, to win the fight for decarbonization and against climate change. WOODOO bridges synthetic biology and organic chemistry to design patented, groundbreaking new materials. Reinventing life onboard and passenger experience, WOODOO transforms native wood into a tactile, translucent HMI interface for enabling connected car interiors.",,Paris,"Advanced Materials, Automotive, Biotechnology, Forestry, Manufacturing, Wood Processing",Between €5 million-€10 million,2016,http://woodoo.com,,FR,
Polene,https://www.eu-startups.com/directory/polene/,France,"Polène is a Parisian leather goods label founded by a sister and two brothers in 2016.
The collections' inventiveness is exhibited through organic, elegant lines and a mastery of the fold.
The fold, which was inspired by designers such as Madeleine Vionnet, Mariano Fortuny, and Madame Grès, accentuates the malleability of leather while also highlighting the sculptural side of the items.
They promote craftsmanship with their handcrafted collections in Spain. They are demanding designers who are passionate about superior know-how.",,Paris,"Consumer Goods, Retail, Shopping",Between €1 million-€ 2.5 million,2016,https://www.polene-paris.com/,,FR,
Pledg,https://www.eu-startups.com/directory/pledg/,France,"Pledg offers quick financing for e-commerce and in-store purchases. Merchants may improve their conversion rates, average basket size, and brand loyalty by using Pledg.
Private and professional purchasers buy now and pay later or in instalments; the merchant, on the other hand, receives paid when the order is placed.
Pledg's solutions are multichannel, simple to integrate, and offer a high acceptance rate thanks to a proprietary scoring methodology that allows shared payment purchases to be made as a group. Payment in instalments: receive a payment facility in 2x to 12x instalments without putting the merchant at risk. Customers can trial things at home without putting down any money, and then pay for the items they keep 15, 30, or 45 days later.",,La Defense,"E-Commerce, Financial Services",Above €25 million,2016,https://www.pledg.co,,FR,
Pretto,https://www.eu-startups.com/directory/pretto-2/,France,"Pretto is a real estate financing fintech that aspires to make home purchase simple for everyone.
And, to keep up with our expansion, we're hiring over 100 Credit Experts on CDI! Visit https://www.welcometothejungle.co/fr/companies/pretto for more information.
Would you like to learn more about Pretto and how we work and thrive there? We have a meeting here: http://pretto.link/bienvenue-chez-pretto",,Paris,"Artificial Intelligence, FinTech, Internet",Between €5 million-€10 million,2016,https://www.pretto.fr/,,FR,
Scibids Technology,https://www.eu-startups.com/directory/scibids-technology/,France,"Scibids assess the real value of each impressions and bids accordingly, leading to tremendous performance uplifts. Scibids Technology was founded in 2016 in Paris, France with the vision of building the future of algorithmic media trading. Drawing from their PhD in Artificial Intelligence (AI) and background in advertising technology (ad tech) and the financial technology (fintech), Scibids’ two founders built a SaaS that mirrors the innovation andsophistication of stock trading.",,Paris,"Advertising, Artificial Intelligence, Marketing",Between €2.5 million-5 million,2016,http://scibids.com/,,FR,
Scortex,https://www.eu-startups.com/directory/scortex/,France,"Scortex enables manufacturers to take control of their quality thanks to its Quality Intelligence Solution. Delivering world-class automation for visual inspections and real-time analytics on production and quality issues. Its solution has proven to significantly reduce the cost of quality while improving operation excellence. The solution is aimed for large manufacturers in the Automotive, FMCG and Medical Devices spaces.",,Paris,"Industrial Automation, Internet of Things, Machine Learning, Manufacturing, Quality Assurance",Between €5 million-€10 million,2016,http://scortex.io/,,FR,
Reelevant,https://www.eu-startups.com/directory/reelevant/,France,"Only one in ten people responds to marketing messaging.
Because data is utilised to develop targeted marketing, personalization doesn't function. Because content creates interactions and drives conversion, data must be used to create it.
Personalization is impossible because of the campaign mindset.
Marketing teams aim to personalise by creating hundreds of campaigns, journeys, and triggers, but in reality, they only target the most qualified prospects and employ generic material.",,Paris,"Content Marketing, Email Marketing, Personalization, SaaS, Software",Between €500K-€ 1 million,2016,https://www.reelevant.com,,FR,
Sancare,https://www.eu-startups.com/directory/sancare/,France,"Big data analysis, whether in administrative, financial, or medical decision-making processes, we believe, will transform the field of health.
SANCARE has created software to assist in the coding of hospital stays and to anticipate diagnoses from the Computerized Patient Record.
A tool for Medical Information Departments to use in order to assist and enhance coding.",,Paris,"Artificial Intelligence, Information Technology, Software",Between €1 million-€ 2.5 million,2016,https://www.sancare.fr/,,FR,
Scaleflex,https://www.eu-startups.com/directory/scaleflex/,France,"Filerobot and Cloudimage, two Scaleflex technologies, stimulate team communication, streamline content operations, including media asset lifecycle management, and deliver stunning digital experiences.
Scaleflex is a worldwide SaaS startup with 500 customers in 50 countries and 500 million media assets under management.
Our goal is to make the repetitive processes of constructing a website, online store, mobile, and desktop applications as simple as possible so that you, our fellow developers, content managers, and marketers, can focus on what you do best.",,Lyon,"Information Technology, Internet, SaaS, Software",Between €1 million-€ 2.5 million,2016,https://www.scaleflex.com/,,FR,
Shipup,https://www.eu-startups.com/directory/shipup/,France,"We're Shipup, a SaaS platform located in Paris with a goal to revolutionize the e-commerce post-purchase experience. To offer a seamless, transparent, and branded delivery experience, we track package deliveries in real-time. Online businesses may use Shipup to send warnings to their consumers, redirect them to branded tracking sites, and manage potential delivery issues ahead of time. We assist the greatest brands in providing a delivery experience that will entice people to buy from them again.",,Paris,"Advertising, Apps, E-Commerce, Retail, Shopping",Between €5 million-€10 million,2016,https://www.shipup.co/,,FR,
Poool,https://www.eu-startups.com/directory/poool/,France,"Our simple and dynamic paywall solution, integrated into your site, will allow you to test marketing strategies and develop close relationships with your readers. Convert your audience into leads, members and subscribers. Our dynamic paywall, Poool Access, will allow you to reach your goals, whatever your strategy may be (engagement, monetization, subscription...). This personalization for each publisher has led us to proudly becoming the French market leader.",,"Bordeaux, Aquitaine","Content Marketing, Digital Media, Publishing",Between €100K-€500K,2016,http://poool.tech,,FR,
Sis ID,https://www.eu-startups.com/directory/sis-id/,France,"Anti-fraud solution for Authorized Push Payment (APP) fraud. Sis ID, a French FinTech founded in 2016, assists businesses in the battle against fraud and the secure storage of payment data.
The My Sis ID collaborative platform, designed and developed by CAC 40 Finance Directors and Treasurers, allows businesses to share their challenges with digitizing the finance function, their fraud experiences and expertise, and their payment data in a single, secure, and centralized repository to protect their banking transactions.",,Lyon,Financial Services,Between €2.5 million-5 million,2016,https://www.sis-id.com/,,FR,
SkiBro,https://www.eu-startups.com/directory/skibro/,France,"SkiBro develops technology to help all skiers find and push their personal limits, explore the entire mountain, and achieve new heights. To serve the demands of all parties in the ski tuition & experiences equation: tuition providers, OTAs, specialty tour operators & travel agents, and clients, the company offers a B2C web/mobile app as well as a number of supply and demand-side B2B tools. Whether you're booking weeks in advance or on the spur of the moment, it's all taken care of with immediate booking. Long email chains, unpleasant phone calls, transfer day chaos, and closed booking offices are all things of the past with SkiBro!",,Val-d'isere,"E-Commerce, Internet, Marketplace, Recreation, Skiing, Software, Travel",Between €1 million-€ 2.5 million,2016,https://www.skibro.com,,FR,
Clim8,https://www.eu-startups.com/directory/clim8/,France,"clim8 will automatically start heating when you start getting cold, and stop as needed.

Technical clothing and apparel as we know it is going to be replaced by second-skin gear enabling humans to maintain activities with optimized comfort in any environment and conditions, brought by powerful algorithms based on human thermal needs and science.",,"Ecully, Auvergne Rhône-Alpes","Apps, Electronics, Intelligent Systems, Internet of Things, Software, Textiles, Wearables",Between €5 million-€10 million,2016,http://myclim8.com,,FR,
Spaycial,https://www.eu-startups.com/directory/spaycial/,France,"Creating better human-to-human and brand-to-brand partnerships. Let's Make Your Shopping Experience Extraordinary. It has a marketing automation and analytics package based on this data.
The French Fintech company uses consumer behavior to give marketing activations and engagement, allowing brands to gain cutting-edge insights to provide personalized and automated services to regular and new consumers that were previously unavailable, resulting in increased revenue.",,Paris,"CRM, Loyalty Programs, Market Research, Payments, Retail, Software",Between €1 million-€ 2.5 million,2016,https://www.spaycial.com,,FR,
Lancey Energy Storage,https://www.eu-startups.com/directory/lancey-energy-storage/,France,"LANCEY Energy Storage offers you the only system that optimizes photovoltaic self-consumption to reduce the electricity bill. Improve thermal comfort thanks to a totally innovative management system, based on an intelligent electric heater and with integrated battery.",,"Grenoble, Rhone-Alpes","Electronics, Energy, Renewable Energy, Solar",Between €10 million-€25 million,2016,http://lancey.fr,,FR,
Japet Medical,https://www.eu-startups.com/directory/japet-medical/,France,"Japet Medical Devices is a French biomedical company developing robotic equipment for the most advanced quality of treatment. By combining medical sciences and modern robotics, Japet has developed Wearable Medicine to restore the body's balance and release human capacities.",,"Loos, Nord-Pas-de-Calais","Biotechnology, Health Care, Medical Device, Robotics",Between €1 million-€ 2.5 million,2016,http://japet.eu,,FR,
klassroom,https://www.eu-startups.com/directory/klassroom/,France,"Klassroom provides a platform for remote learning, video-conferencing, and homework management in an intuitive format for parents and educators. Klassroom caters specifically to educator needs while offering the level of engagement and ease-of-use found in the most widely used online social platforms.
#Klassly : The best app for teachers to involve every family.
#Klassboard : The dashboard for school leaders to easily manage the entire school community.",,Paris,"Education, Mobile Apps, Web Apps",Between €2.5 million-5 million,2016,http://klassroom.co,,FR,
Internest,https://www.eu-startups.com/directory/internest/,France,"To ensure full autonomous UAS operations, safe Automatic Take Off and Landing is key. Especially if you operate in GNSS denied and harsh weather environment. Internest is a developer of a precise positioning system designed for rotating winged vehicles. Internest succeed in overcoming this challenge thanks to breakthrough embedded system using ultrasound technology.",,Paris,Aerospace,Between €100K-€500K,2016,http://internest.fr/fr/,,FR,
Riminder,https://www.eu-startups.com/directory/riminder/,France,Riminder operates as an AI assistant that automates talent assessment by leveraging state of the art deep learning technology. The company's mission is to leverage both Data and AI to understand people and unlock their full potential. Riminder was founded in Paris in 2016.,,Paris,"Artificial Intelligence, Human Resources, Machine Learning, Recruiting",Between €1 million-€ 2.5 million,2016,http://hrflow.ai,,FR,
iExec,https://www.eu-startups.com/directory/iexec/,France,"iExec provides blockchain based decentralized cloud computing platform. iEx.ec aims to provide blockchain-based distributed applications a scalable, secure and easy access to the computing resources required for their execution. It uses the blockchain to organize a market network where everyone can monetize their servers, applications, and data-sets.",,Lyon,"Blockchain, Cloud Computing, Software",Between €10 million-€25 million,2016,http://iex.ec/,,FR,
Startup Flow,https://www.eu-startups.com/directory/startup-flow/,France,"The objective of Startup Flow is to help large companies and their teams interact with innovation ecosystems in order to explore new business territories, develop new business models, and make educated judgments regarding external innovation prospects.
Startup Flow is a software-as-a-service platform that allows businesses to map, manage, and track large-scale open innovation initiatives with startups and partners. The platform aids in the constant orchestration of the necessary data, processes, and people in the growing number of open innovation efforts (corporate venture capital, startup partnerships, R&D projects, etc.).",,Paris,"Computer, Innovation Management, SaaS, Software",Between €500K-€ 1 million,2016,https://www.startupflow.io,,FR,
