name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Spendee,https://www.eu-startups.com/directory/spendee/,Czechia,"Spendee gives you the power of unique data analysis in an adaptable environment that automatically and thoroughly analyzes your income and expenses, giving you intelligent advice on how to make the most of your money. See your money analyzed and expressed as informative and easy-to-read infographics.",,Prague,"FinTech, Personal Finance, Spendee, Prague",,2017,https://www.spendee.com,,,Czechia
Amio,https://www.eu-startups.com/directory/amio/,Czechia,"Amio is a tool that enables automation of customer support. It has already been proven that there is a high demand for such a solution. Amio just makes it really simple to set it up. A customer connects Amio to the existing help desk a company is using; it analyzes all data and suggests answers for the most frequently asked questions. When answers are approved, it is deployed to any messaging channel.",,Prague,"customer, tool, data",No funding announced yet,2017,http://amio.io/,,,Czechia
Worklio,https://www.eu-startups.com/directory/worklio/,Czechia,"Worklio is a payroll software and Human Resources information system made for PEOs, ASOs, and staffing firms that includes payroll, HR, workers’ compensation, benefits, and more.",,Brno,"Human Resources, Information Technology, Software, Staffing Agency",Between €2.5 million-5 million,2017,http://www.worklio.com/,,,Czechia
Trisbee,https://www.eu-startups.com/directory/trisbee/,Czechia,"Trisbee is a payment solution for freelancers and online and offline businesses. Its platform enables users to do business without any paperwork, hardware, or complex contracts.",,Prague,"E-Commerce, Finance, Financial Services, FinTech, Payments",Between €1 million-€ 2.5 million,2017,https://www.trisbee.com/,,,Czechia
Manifesto Market,https://www.eu-startups.com/directory/manifesto-market-2/,Czechia,"Manifesto is a hospitality platform at the intersection of technology, data science, gastronomy, and real estate. They create stylish places that provide a variety of food and drinks for people who want to enjoy cool, exciting vibes, cultural experiences, and a high-quality customer experience.",,Prague,"Commercial, Real Estate, Fashion, Food and Beverage, Hospitality, Retail Technology",Between €1 million-€ 2.5 million,2017,https://www.manifesto.city/,,,Czechia
Time is Ltd.,https://www.eu-startups.com/directory/time-is-ltd/,Czechia,"Time is Limited has world-class investors from firms such as Accel and Mike Chalfen, who sits on the board of the company. Accel backed companies include Atlassian, Braintree, Cloudera, Dropbox, Etsy, Facebook, MoPub, Qualtrics, Slack, Spotify, Supercell, Vox Media and others. Time is Ltd. is proud to be partnering with the biggest SaaS companies out there.",,"Prague, Hlavni mesto Praha, Czech Republic","Artificial Intelligence, CRM, Human Resources, Information Technology, Machine Learning, Robotics, SaaS, Software",Between €5 million-€10 million,2017,http://www.timeisltd.com/,,,Czechia
MADMONQ,https://www.eu-startups.com/directory/madmonq/,Czechia,"MADMONQ® is a new European firm whose revolutionary nutritional supplement, designed and manufactured in the heart of Europe, helps top-level gamers meet their complicated mental and physical performance needs. MADMONQ® was created to cut through the BS and assist gamers in pushing their limits in a healthy, efficient, and long-term manner. Because of our passion for gaming and knowledge of mental performance, we were able to create the first health and performance gaming supplement with exceptional nutritional advantages that is specifically targeted to the demands of gamers. We created a tasty, healthy, portable tablet that can easily become a part of any gamer's routine by combining the world's most scientifically studied superherbs with proven brain chemicals.",,Trebic,"Dietary Supplements, Nutrition, Pharmaceutical",Between €100K-€500K,2017,https://www.madmonq.gg,,,Czechia
NeuronSW,https://www.eu-startups.com/directory/neuronsw-se/,Czechia,Protecting machines using sound and AI,"The Czech startup Neuron soundware develops technology for automated predictive maintenance of industry machinery. Using sound/vibration analysis of the machines, the technology enables it to detect imminent failures that would mean costly repairs and production outages. The technology is based on the combination of artificial intelligence built on neural networks and machine learning, and IoT device nBox, which is receiving and processing the data from sensors. The Neuron soundware technology is being used by clients in their operations all over the world from the Prague Public Transport Company to the manufacturer of semiconductors in Malaysia.",Prague,"Manufacturers, plant managers, production managers, maintenance managers",No funding announced yet,2016,https://www.neuronsw.com/,,,Czechia
Marketing Miner,https://www.eu-startups.com/directory/marketing-miner/,Czechia,"Automated data acquisition of phrases, domains, URLs or other products. The user inserts dataset as the input, choose what date he wants about it and the tool will get it. It is working with sources such as Google, Bing and more.",,Prague,"Data, domain, phrases, URLs",,2016,https://www.marketingminer.com/,,,Czechia
AkioSurvey,https://www.eu-startups.com/directory/akiosurvey/,Czechia,"AkioSurvey is a complete and intuitive online survey tool. From online market research surveys to employee satisfaction surveys and performance appraisal. Collected responses for your questionnaire can be analyzed online or exported as PDF, XLS or CSV.",,Prague,"employee, survey, research",,2016,https://www.akiosurvey.com,,,Czechia
Smartlook,https://www.eu-startups.com/directory/smartlook/,Czechia,"Youll get to watch everything and become inspired on how to improve your website
Smartlook can help you identify 3 key elements on your website: it points out any user experience problems, tells you why visitors leave the website, shows what convinced customers to make a purchase.","We'll record all visitor movement on your website
Smartlook is a simple tool which records the screens of real users on your website. You can see what visitors clicked with their mouse, what they filled into a form field, where they spend most of their time, and how they browse through each page.",Brno,"website, user experience, screen recording",,2016,https://www.smartlook.com/,,,Czechia
Neuron Soundware,https://www.eu-startups.com/directory/neuron-soundware-2/,Czechia,"Our powerful AI analyzes sound patterns to provide unparalleled insight into how mechanical systems operate, so potential failures can be detected early.","Neuron soundware use sound and artificial intelligence to provide early warnings about machine failures. This approach is applicable for many types of machines such as engines, compressors, pumps, turbines, robots and many other types of equipment. Our analytics & monitoring platform nShield allows users to see machine condition in real time, manage feedback loops on system alerts, or to browse, listen to, visualize, and label recorded audio data.",Prague,"IoT, Hardware, AI",Between €5 million-€10 million,2016,https://www.neuronsw.com/,,,Czechia
FlowUp,https://www.eu-startups.com/directory/flowup/,Czechia,"Migration to cloud, modernization of your infrastructure or development of your project from scratch? No problem for us! We’ll take care of your project from its first line to its launch in the cloud and thanks to the agile approach you'll stay informed about every step.","FlowUp is a specialist in software development using innovative technologies and cloud services. We are Google Partners from 2019 and have expertise in GCP and G Suite. We provide assistance for migration, integration and optimization in the cloud and we train companies in these areas as well. We help companies get the outcomes they desire quickly and effectively with our Agile working style.",Brno,"cloud, software development",No funding announced yet,2016,flowup.cz,Active,,Czechia
LunchPoint,https://www.eu-startups.com/directory/lunchpoint/,Czechia,"LunchPoint is a single platform for B2B2C, front and server solutions.
We applied GPS technology and linked any restaurant content 
(lunch/breakfast menu, menu, offers, events, etc.) with the geolocation of potential clients. Accordingly, the restaurant saves the marketing budget by attracting “hot” guests directly from its location. Any updates in real-time: 1 minute and Word-level technical skills are enough.
The user gets an immediate search result - any menu of any restaurant nearby, faster than Google search, without knowing in advance either the address or the name of the restaurant.","We digitize local restaurants. Do marketing like a pro!
Our clients are owners and/or general managers of 11 million small and medium enterprises, snack restaurants, where breakfast and lunch are the basic services. They admire simple and inexpensive solutions that give quick results and do not distract from the main activity. We offer them Automated Marketing Software as SaaS: MARKETING MODULES, which include SPECIAL TEMPLATES for each individual operation. The software works on the principle of Facebook and allows to reach a huge audience of potential customers without large finance costs. This is the shortest path to both local and global clients.
To our users - cities' residents, businessmen, travelers we offer the fastest way to solve a daily problem ""where to eat in a big city?"" Do not to read reviews, do not book a table, but have breakfast or lunch: here and now!
They get per 1 click: *20 relevant menus of the nearest restaurants on 1 page, without specifying the name or address of the restaurant in advance.
*You can see our video and see how does it work: https://www.youtube.com/watch?v=unluD9plSlU",Prague,"b2b2b, Process automation, Software, Marketing/Ad Tech, Vertical SaaS, GPS technology, Local business",,2016,www.lunchpoint.com,,,Czechia
Spaceti,https://www.eu-startups.com/directory/spaceti/,Czechia,"Spaceti is a technology provider proptech company accelerating digitization of buildings and spaces around the world. To achieve this goal, weve produced an all-in-one solution for problems that property owners, facilities managers, and occupants experience every day, providing them with an easy to set-up and use mobile interface with a set of indoor location-based module sand sensors.",,Prague,"proptech, sensors, property",,2016,www.spaceti.com,,,Czechia
Decissio,https://www.eu-startups.com/directory/decissio/,Czechia,"Decisio is an online service that leverages artificial intelligence to optimize and bring data power to your investment decision making processes. Save time, energy and resources with a single golden source of information for your decision making. Discover hidden insights on a global pool of data. Our algorithms will work tirelessly to augment your competitive edge.",,Prague,"AI, data, investment, resources, decision",,2016,https://decissio.com/,,,Czechia
Pocket Virtuality,https://www.eu-startups.com/directory/pocket-virtuality/,Czechia,"Pocket Virtuality is a privately owned Czech start-up focused on the development of sophisticated systems for VR/AR. Primarily focusing on client server apps in engineering and medicine.
Co-founders of the company are veterans of the gaming industry with 15 years of experience in the field of simulation, computer graphics and mobile marketing.",,Dejvice,"VR, AR, app, engineering, gaming",,2016,www.pocketvirtuality.cz,,,Czechia
Actijoy,https://www.eu-startups.com/directory/actijoy/,Czechia,"Actijoy helps to prolong dogs lives by up to two years and reduce veterinary costs thanks to three mutually connected devices. The Health & Activity Tracker, a set of smart WiFi bowls and the Actijoy App. IoT system based on machine learning is tailored to the needs of each dog and can detect anomalies in a dog's behaviour at an early stage and prevent arising serious health issues, saving money on veterinary bills in the process. This all-in-one solution provides a complete overview of a dogs life to a dog parent and veterinarians. We have both B2B and B2C business models and we are opening pre-A investment with a view to increasing market penetration.",,Pilsen,"dogs, pets, veterinary",,2016,https://actijoy.com/,,,Czechia
DBH Technologies,https://www.eu-startups.com/directory/dbh-technologies/,Czechia,DBH Technologies is a producer of novel processing technology which can be utilized for drying thermolabile and biological materials.,"DBH Technologies has developed in cooperation with the Czech Technical University in Prague unique drying technology (Carbon Dioxide Assisted Spray Nebulization Drying Technology) that is suitable for drying thermolabile/biological materials used in food/pharma/cosmetic industries.
Beside the HW technology we offer contractual research and development especially (but not only) for the food industry (new food formulations, encapsulation etc.).",Černčice,"processing technology, drying thermolabile",No funding announced yet,2016,www.dbh-technologies.com,,,Czechia
Statusoid,https://www.eu-startups.com/directory/statusoid/,Czechia,"We help you monitor, manage and maintain your website with ease. Visit www.statusoid.com now to sign up for your free 30 day trial, no card details required.   When your website goes down, we help you fix the issues, pause PPC ads and notify your social networks. Statusoid is your website’s new best friend forever!",,Prague,"Website Monitoring, Security Testing, Social Networks Connection",No funding announced yet,2016,www.statusoid.com,Closed,,Czechia
GREYCORTEX,https://www.eu-startups.com/directory/greycortex/,Czechia,"GREYCORTEX uses advanced artificial intelligence, machine learning, and data mining methods to help organizations make their IT operations secure and reliable.",,Brno,"Cybersecurity, Network Security, AI, Machine Learning, Data Mining, GREYCORTEX, Brno",,2016,www.greycortex.com,,,Czechia
DAVINCI travel system,https://www.eu-startups.com/directory/davinci-travel-system/,Czechia,"DAVINCI travel system is B2B online platform for booking and management of group reservations at hotels. DAVINCI ensure customer satisfaction and provide the highest quality group booking services to clients. Through the automation of online group booking, we are able to provide our clients with wholesale rates as well as cater to individual client needs.",,Prague,"TravelTech, Hospitality Software, Booking software, DAVINCI, Prague",,2016,https://davincits.com,,,Czechia
Neuron Soundware,https://www.eu-startups.com/directory/neuron-soundware/,Czechia,"Neuron soundware reshapes machine diagnostics and predictive maintenance. Our powerful AI recognizes sound patterns in real time and provides unparalleled insight into how mechanical systems operate, so potential failures can be detected early. We use edge computing and industrial IoT, which allows offline data processing and a safe, fast and efficient analysis of large data sets. Our technology works in a wide variety of use cases, accelerates asset digitization and improves quality control. We minimize the risks associated with unplanned downtime and protect everything that matters for your business: your employees, your critical infrastructure and your reputation.",,Prague,"AI, Machine Learning, industrial diagnostics, IoT, Neuron Soundware, Prague",,2016,https://www.neuronsw.com,,,Czechia
easyBNB,https://www.eu-startups.com/directory/easybnb/,Czechia,"easyBNB is a hospitality company that manages apartments on short term rental platforms such as Airbnb, Booking.com, HomeAway, TripAdvisor, Expedia and 25 others channels. 

We offer a full management solution including property listing, professional photos, reservation management, price optimisation, 24/7 guest communication in multiple languages, check-in/out, cleaning and laundry.",,Prague,"Proptech, Airbnb Management, Short Rental, easyBnB, Prague",,2016,https://easybnb.co,,,Czechia
Zab Technologies: Cryptocurrency Exchange Software Development Company,https://www.eu-startups.com/directory/zab-technologies-cryptocurrency-exchange-software-development-company-2/,Czechia,Zab Technologies is the leading Cryptocurrency Exchange Software Solution Provider across the globe. We deliver top-notch Crypto Exchange solutions which assist the clients to get started with their own Bitcoin Trading Platform. We deliver both White Label Crypto Exchange Services as well as Crypto Exchange Development from scratch!,"Zab Technologies, being a Blockchain Development Company specializes in other sets of services other than Crypto Exchange Development.
ICO/STO Development
ICO/STO Marketing
Blockchain Wallet Creation
Coin/Token Creation
If you have any unique business requirements in the industry, you can get in touch with us via:
Email: [email protected]
Whatsapp - +91 77085 29089
Telegram: https://t.me/Zabtechnologies
Skype:live:contact_86571",Zemen,"cryptocurrency exchange sofware, cryptocurrency exchange development company, bitcoin exchange software, bitcoin exchange development company",,2016,https://www.zabtechnologies.net/cryptocurrency-exchange-software-development-company,,,Czechia
Scaleo,https://www.eu-startups.com/directory/scaleo/,Czechia,"Scaleo is a cutting-edge affiliate marketing solution. You can signup and launch your own affiliate network in minutes! 
Scaleo is packed with AI features, which allow you to track, analyze, and optimize your campaign in real-time. Scaleo combines modern and fresh interface with lightning-fast performance and a set of features that no other affiliate marketing software has.","Scaleo is an innovative affiliate marketing software that can be used as an affiliate program or as a stand-alone platform for creating your own affiliate network.
It's a widgetized white-label affiliate marketing solution that offers full UI customization to fit your brand - from logo to color scheme.
If you are looking for an eye-candy design with unbeatable functionality, a powerful backend with dozens of innovative features, including ultra-fast redirects, 10+ targeting options, custom notifications, and smart traffic redirection - you'll love Scaleo. Easy integration with: Google Tag Manager (GTM) for Cookies-based Tracking, Shopify, Woocommerce, Tilda, Wix, Big Commerce, Magento, CS-Cart, OpenCart, Squarespace, and many others.
The developers behind Scaleo have 10+ years of experience in the affiliate and tracking industry, which allowed them to put together a robust software with an in-built Anti-Fraud Logic™ algorithm that helps eliminate and prevent fraud clicks and transactions in real-time.
Scaleo's lightning-fast backend interface will save you a great deal of time, as all statistics are generated and updated in real-time, including incoming clicks and transactions.
Thanks to these instant detailed reports, you will be able to optimize your campaigns and increase margins without wasting money on illegitimate traffic or unscrupulous affiliates. Scaleo's innovative pricing model is based on conversions and offers unlimited clicks.
Scaleo is for anyone who considers starting an affiliate network with extended functionality yet intuitive and fluent UX for both admins and affiliates.
Scaleo offers instant access to a 14-days trial; no credit card required. Start your free trial right away and get into the affiliate marketing business with a professional solution that will cover all your needs. If you need any help, don't hesitate to contact their friendly support team.",Prague,"affiliate marketing, affiliate software, software, advertising",No funding announced yet,2016,https://www.scaleo.io,,,Czechia
LIV,https://www.eu-startups.com/directory/liv/,Czechia,"LIV develops technology that allows people to share virtual reality experiences. It's on a mission to give VR live broadcasters the tools they need to grow and interact with their audiences in real time, transforming viewers into active participants. They're revolutionising the look and feel of live-streamed gaming entertainment, which is why their artists have racked up over 1.5 billion views since beginning in 2018.",,Prague,"Augmented Reality, Gaming, Hardware, Video Streaming, Virtual Reality",Between €2.5 million-5 million,2016,https://liv.tv,,,Czechia
Simple Hardware,https://www.eu-startups.com/directory/simple-hardware/,Czechia,"Simple Hardware is a Czech IoT firm that provides cool, affordable, and dependable IoT gadgets with extremely long battery life to customers all over the world. These devices can be utilised in the insurance, safety, Industry 4.0, Smart City, e-agro, logistics, and utilities sectors, and can be quickly integrated. They can also be branded and integrated into retail solutions for end-users. Simple Hardware devices are currently in use in 20 countries around the world.
Our highly skilled and motivated team, with extensive experience in technologies, industrialization, production, and testing, is committed to creating simple products with great functionality so that we can work together to achieve our mission -> Reduce people's frustration, increase security, and reduce costs and environmental impacts by sensing the physical world with high-quality, reliable, smart sensors.",,Prague,"Facility Management, Hardware, Internet of Things, Logistics, Software, Supply Chain Management",Between €1 million-€ 2.5 million,2016,https://simplehw.eu,,,Czechia
Supernova.io,https://www.eu-startups.com/directory/supernova-io/,Czechia,"Supernova integrates with common design editors and converts design systems to data. These data can then be converted in a variety of ways to generate code for product development on almost any coding stack or platform.
These transformations can be entirely automated, such that when design changes are made, the code is updated automatically. Developers have complete control over the rendering of their code, even down to the individual code characters. The Supernova Store offers an ecosystem of Supernova-developed and community-maintained code export packages for major stacks and platforms, or teams can create their own to support proprietary frameworks or tailor code output to match any enterprise specifications.",,Prague,"Developer Tools, Graphic Design",Between €2.5 million-5 million,2016,https://supernova.io,,,Czechia
signageOS,https://www.eu-startups.com/directory/signageos/,Czechia,"signageOS is a software firm that specializes in digital signs knowledge, professional services, enterprise solutions, and responsive customer care. The signageOS solution aims to transform the digital signs business by resolving the long-standing problem of hardware/software compatibility. SignageOS was built by developers for developers and is made up of digital signage technology professionals.
The company began as an internal tool for the development and management of big, heterogeneous networks when it was founded in 2016. After years of working with a variety of manufacturers to create and manage integrations, the company discovered that its experience may be quite useful in the digital signage market.",,Prague,"Digital Signage, SaaS, Software",Between €1 million-€ 2.5 million,2016,https://www.signageos.io/,,,Czechia
Skinners,https://www.eu-startups.com/directory/skinners/,Czechia,"Skinners have created a breakthrough ultra-portable footwear that allows you to roam freely. Anywhere.
When traditional footwear becomes a burden rather than a benefit, our innovative ""sock shoes"" are meant to assist you. Skinners give you the freedom, protection, and portability of traditional shoes without the bulk and weight. Use them as the primary pair of shoes or as a backup, depending on the activity.",,Brno,"Consumer Goods, Fashion, Manufacturing, Outdoors, Shoes",Between €1 million-€ 2.5 million,2016,https://www.skinners.cc/,,,Czechia
Dataddo,https://www.eu-startups.com/directory/dataddo/,Czechia,"Dataddo is cloud-based data integration, automation and transformation platform designed to work with almost any online data service such as Salesforce, HubSpot, Google Analytics, Facebook or Instagram. Dataddo can transform and wire the data to a wide range of databases, DWHs, cloud storages, dashboarding and BI applications such as Tableau or Google Data Studio, allowing smooth interoperability with existing IT and BI stacks. Dataddo delivers flexibility in the expanding and increasingly diverse data analytics ecosystem.",,Prague,"no-code, Data management, Data integration, Data fabric",,2015,https://www.dataddo.com/,,,Czechia
Brno,https://www.eu-startups.com/directory/brno/,Czechia,"Flatio is the only place where simply rent a furnished flat directly from the owner for 1 - 6 months. It is a platform for monthly rentals with hand-picked, deposit-free, and reasonably priced listings in over 300 destinations, mainly in Europe. Its focus is on independent landlords who want to be in control of their rental business, and tenants with a lifestyle that allows them to travel and work at the same time.",,Brno,"Market place, real estate, rent",Between €100K-€500K,2015,https://www.flatio.com,,,Czechia
Kontent.ai,https://www.eu-startups.com/directory/kontent-ai/,Czechia,"Kontent.ai is the modular content platform that enables marketers and developers to plan, create, and deliver experiences that look and feel great on any channel.  Designed for how teams actually work, the authoring experience allows for easy content production, modular content reuse, and real-time collaboration and approvals. The result? Content that’s consistent, optimized, and engaging.  In parallel, developers enjoy the total flexibility of the headless solution, using best-of-breed technologies, composable AI, and the frameworks of their choice to deliver experiences via API to any channel, application, or device.",,Brno,"platform, experience, content marketing, CMS",Above €25 million,2015,https://kontent.ai,,,Czechia
Nutric Bistro Paleo & Lowcarb,https://www.eu-startups.com/directory/nutric-bistro-paleo-lowcarb/,Czechia,"Premium paleo and lowcarb meal delivery programs will save you 60 minutes every day,
improve your health and help you lose weight.","Nutric Bistro delivers daily freshly prepared paleo and lowcarb meals using personalised nutrition plans based on a combination of factors such as eating habits, health, alergies, body measurements, weight, cholesterol levels and lifestyle. That supports customers in long to achieve noticable health improvement with less side effect.","Prague, Czech Republic","healthy food,delivery, personalised, lowcarb",No funding announced yet,2015,https://www.nutricbistro.cz/,,,Czechia
RTSmunity,https://www.eu-startups.com/directory/rtsmunity/,Czechia,"RTSmunity is an eSports analytics company. In a small team we work on providing probabilities for professional matches in League of Legends, Dota 2, CS:GO and others. We analyse the many aspects of the game and create automated algorithms based on those observation. Our probabilities are online 95 % of the match time",,Prague,"esports, analytics, game",,2015,www.rtsmunity.com,,,Czechia
GAMEE,https://www.eu-startups.com/directory/gamee/,Czechia,"GAMEE is a social gaming platform, that connects friends across casual-style games and gaming tournaments.",,Prague,"Social Gaming Platform, Casual Style Games, Gamification",,2015,www.gamee.com,,,Czechia
Apify,https://www.eu-startups.com/directory/apify/,Czechia,"Apify is a web scraping and automation platform that lets you extract data from websites, process data and automate workflows on the web.",,Prague,"Web automation, Web scraping, API, Apify, Prague",,2015,www.apify.com,,,Czechia
Recombee,https://www.eu-startups.com/directory/recombee/,Czechia,"Recombee offers an intuitive API (Application Programming Interface) that allows companies to generate recommendations with no discrimination towards domain or sector types providing the ease to monitor your KPIs (such as CTR/CR) more efficiently, and always in Real-time!",,Prague,"Recommender Systems, Big Data, Machine Learning, AI, Recombee, Prague",,2015,www.recombee.com,,,Czechia
Daytrip,https://www.eu-startups.com/directory/daytrip/,Czechia,"We turn inter city transfers into memorable travel experiences.

Daytrip connects travelers with local drivers who will take them from one city to the next. 

Everyday our 2500+ drivers in 65+ countries take it as their sole mission to provide a way of travel that fills your soul. 200,000 clients have trusted us so far and provided over 2500+ 5 star reviews on TripAdvisor for the way we blend convenience with authentic travel.",,Prague,"TravelTech, Travel app, Marketplace, Daytrip, Prague, London",,2015,https://mydaytrip.com,,,Czechia
InoCure,https://www.eu-startups.com/directory/inocure/,Czechia,InoCure delivers next generation 3D cell culture scaffolds for more reliable results of cell culture. We are improving efficacy of early drug screening and minimizing use of animals in toxicological studies. InoCure operates in mixed B2B and B2B2B business models targeting on every laboratory using cells in their pipeline.,,Prague,"cells, drugtech, 3d",,2015,https://inocure.cz/,,,Czechia
SBLCore,https://www.eu-startups.com/directory/sblcore/,Czechia,"SBLCore is a software used to create and manage Safety Data Sheets. It includes various features:
- More than 18 languages currently supported, with more being added continuously.
- Create and translate SDS in another language while having your native language on the UI.
- Large database of substances with all chemical and physical data integrated and kept up to date.
- Automatic classification of substances, based on characteristics and concentration to assess hazards.
- Auto-fill the SDS content from a database of current regulations, based on hazards and language.
- Generate label sheets in accordance to the target country's legislation.
- Most of those features can be manually tweaked, made into templates, saved locally or on the cloud.",,Prague,"data, software, sheets",,2015,https://www.sblcore.com/,,,Czechia
ThreatMark,https://www.eu-startups.com/directory/threatmark/,Czechia,"ThreatMark focuses on context. We developed a method, which considers all possible data. Combining information about threats, transactions and behavior. Generating reliable user identity and preventing fraud at the same time. The most complex user behavior profiling solution on the market uses behavioral biometrics and payment transaction context to identify fraudsters or impostors.",,Brno,"Banking, Cyber Security, FinTech, Fraud Detection, PaaS, Payments, SaaS",Between €2.5 million-5 million,2015,https://www.threatmark.com,,,Czechia
IP Fabric,https://www.eu-startups.com/directory/ip-fabric/,Czechia,"IP Fabric’s Automated Network Assurance Platform helps companies empower their network engineers to discover, verify, and document large scale enterprise networks within minutes. IP Fabric automates network infrastructure data collection and provides predefined verifications that highlight inconsistencies, misconfigurations and issues within enterprise networks.

With experience and strength across Financial Services, Manufacturing, Logistics, Public Sector and more, we are ready to support businesses in addressing their key network management challenges with a new, analytically driven way of managing your network infrastructure.",,Prague-vinohrady,"Big Data, Cloud Infrastructure, Communications Infrastructure, IT Infrastructure, Network Security, Predictive Analytics",Between €2.5 million-5 million,2015,https://www.ipfabric.io/,,,Czechia
CleverMaps,https://www.eu-startups.com/directory/clevermaps/,Czechia,"The only analytics platform connecting Business and Location Intelligence
80% of today's analytics is done in Business Intelligence systems, which are missing the ability to work with geographic information. CleverMaps enables visualization and analysis of location data for everyone. No need for a GIS expert.",,Brno,"Analytics, Business Intelligence, Data Visualization, Location Based Services, SaaS",Between €1 million-€ 2.5 million,2015,https://www.clevermaps.io/,,,Czechia
Leadspicker,https://www.eu-startups.com/directory/leadspicker/,Czechia,"At Leadspicker, we utilise web scraping, machine learning, and business-process automation to get rid of repetitive tasks, so humans working in business can focus on, well, business.

We launched in 2016 with the goal of eliminating the repetitive and mind numbing tasks in people's lives. After earning our first million dollars through our own sweat and tears, we landed $2 million in seed-funding from Reflex Capital and J&T Ventures.",,Prague,"Computer, Electronics, Information Technology, Internet of Things, Machine Learning",Between €1 million-€ 2.5 million,2015,https://leadspicker.com,,,Czechia
Trivi,https://www.eu-startups.com/directory/trivi/,Czechia,"Through our work we bring peace and security in business We will take over your accounting, we will supervise documents, deadlines and offices as well as officials We will protect the business We monitor your accounting documents We monitor all deadlines We optimize your costs We represent you during inspections Tax advisors also work for you.",,Prague,"Artificial Intelligence, Financial Services, FinTech, Machine Learning, Small and Medium Businesses, Software",Between €2.5 million-5 million,2015,https://www.trivi.com/,,,Czechia
FORQY,https://www.eu-startups.com/directory/forqy/,Czechia,"Create a wonderful website for your restaurant, cafe, pub, bakery, bar, club, tea-house or any other hospitality.",,Prague,"Hospitality, Web Creation, Restaurant Tech",,2014,https://forqy.com,,,Czechia
Rohlik Group,https://www.eu-startups.com/directory/rohlik-group/,Czechia,"Rohlik was founded with the vision to elevate the standards of food quality and service in the grocery industry, believing that customers deserve to eat better food, delivered at their doorstep. Rohlik delivers as quickly as within two hours of placing an order with precise 15-minute delivery windows. Rohlik also offers its customers its own brands of dairy and meat, with other product segments to follow.",,Prague,"Food Delivery, Grocery, Logistics, Retail Technology",Above €25 million,2014,https://www.rohlik.group/,,,Czechia
VIP Trust,https://www.eu-startups.com/directory/vip-trust/,Czechia,"We believe that technology changes our lives in a positive way, and therefore we develop the high-end software.","We use the state-of-the-art technologies to achieve developing a stable, innovative and successful product. We are providing our project work using the models of fix time / fix price, outsourcing, or bodyshop. You can trust us  you are a Very Important Person for us!",Prague,"AI, Server management, IoT",,2014,https://en.viptrust.com/,,,Czechia
FlowerChecker,https://www.eu-startups.com/directory/flowerchecker/,Czechia,Machine learning plant identification solutions.,"We provide our clients with plant identification API which can be easily integrated to various products, and solutions.
Also we make use of this experience and bring smart custom solutions to businesses and organisations. We work with a wide variety of companies from different fields like smart gardening, nature conservation or agriculture.",Brno,"Identification Solutions, Machine Learning, Smart Gardering",,2014,https://web.plant.id,,,Czechia
InsightART,https://www.eu-startups.com/directory/insightart/,Czechia,"Cutting-edge technology for art professionals

InsightART strives to safeguard the world’s artistic heritage. We've developed a state-of-the-art platform, RToo, designed to assist art restoration experts and to unmask forgeries.",,Prague,"X-ray imaging, Art Inspection, Art Tech, Artwork scanning",No funding announced yet,2014,www.insightart.eu,Closed,,Czechia
TeskaLabs,https://www.eu-startups.com/directory/teskalabs/,Czechia,"TeskaLabs is a software vendor of cybersecurity and data privacy products.
We builds and delivers products that provide strong protection for mobile application, connected products, and IoT.

Our mission is to build a safer world and to help others through creativity and hard work.",,"Prague, London","Mobile Application Security, IoT, Cybersecurity, TeskaLabs, Prague, London",,2014,www.teskalabs.com,,,Czechia
Represent,https://www.eu-startups.com/directory/represent/,Czechia,"Represent is a crowd-selling platform that enables anyone to create and sell custom merchandise with no upfront costs. Launched in May 2014, Represent removes the hurdles between having a creative idea and selling merchandise online. In 2016, Represent was acquired by CustomInk.",,Prague,"Marketplace, eCommerce, Custom Merchandise, Represent, Prague",,2014,www.represent.com,,,Czechia
Czechitas,https://www.eu-startups.com/directory/czechitas/,Czechia,"Czechitas is a non-profit organization that educates, inspires and motivates mostly women and children to try the world of information technology. It organizes one-off workshops and intensive courses in areas such as web design, programming, data analysis, graphics or digital marketing.",,Prague,"EdTech, Women in Tech, NGO, IT, Programming, Czechitas, Prague",,2014,www.czechitas.cz,,,Czechia
Rohlik,https://www.eu-startups.com/directory/rohlik/,Czechia,Rohlík is an innovative grocery delivery startup that offers a 90-minute same-day delivery service to allow its customers to eat and live better.,,Karlin,"Delivery Service, E-Commerce, Food Delivery, Grocery",Above €25 million,2014,http://www.rohlik.cz/,,,Czechia
Leady,https://www.eu-startups.com/directory/leady/,Czechia,Leady is a Lead generation tool which recognizes corporate visitors to your website. It gives you new opportunities that can easily turn into new customers.,,Prague,"Lead Generation, eCommerce, Retail",,2014,https://leady.com/,,,Czechia
