name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Integra Holdings,https://www.eu-startups.com/investor/integra-holdings/,"Integra Holdings is a unique venture fund that combines academic excellence, funding and R&D guidance together with a strong and proven business network — the most important elements necessary to bring academic innovation to the market. Focusing on an exclusive selection of biotech companies with proprietary solutions and a competitive advantage in their respective fields, Integra takes a hands-on approach by providing our portfolio companies the strategic planning and business development necessary to bring their technology to the market. Founded by Yissum, the Hebrew University's technology transfer company, Integra capitalizes on the innovative applied research constantly flowing from the renowned Hebrew University of Jerusalem, Israel.",VC Firm,Switzerland,http://integra-holdings.com/,"Biotechnology, Business Development, Information Technology, Life Sciences",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/integra-holdings-ltd-/,[email protected],CH
Lakestar,https://www.eu-startups.com/investor/lakestar/,"Lakestar is one of the leading pan-European venture capital firms. Lakestar's mission is to find, fund and grow disruptive businesses that are enabled by technology and founded by exceptional entrepreneurs in Europe and beyond. Founded by Klaus Hommels in 2012, Lakestar manages an aggregated volume of over €2bn across four early stage funds and two growth funds. The team actively advises and supports portfolio companies in marketing, recruitment, technology, product development and regulatory insight, accompanying founders from seed to early stage, growth stage or exit. Lakestar currently has the privilege of holding investments in Aleph Alpha, Auterion, Blockchain, Builder.ai, Colossyan, GetYourGuide, HomeToGo, IsarAerospace, Neko Health, Revolut, sennder and Terra Quantum to name a few.",VC Firm,Switzerland,http://www.lakestar.com,"FinTech, Real Estate, Telecommunications, Investments",0-€100k,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/lakestar-vc/,[email protected],CH
redalpine,https://www.eu-startups.com/investor/redalpine/,"redalpine is the Swiss venture capital firm that empowers GameChangers. Founded in 2006, redalpine brings together financial investment, operational expertise, and a vast international network to help ambitious entrepreneurs transform their vision into a reality. With over €1bn in assets under management and a disciplined, sector-agnostic investment strategy, the firm has backed some of Europe's most disruptive companies, including N26, Taxfix, Inkitt, 9fin, Carvolution, Zenjob, vivenu, and Umiami. redalpine has over 95 companies in its portfolio and invests Europe-wide from its offices in Zurich and Berlin.",VC Firm,Switzerland,http://www.redalpine.com,"Venture Capital, Startup Financing, Investing, Finance, Life Science",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/redalpine/,[email protected],CH
Emerald Technology Ventures,https://www.eu-startups.com/investor/emerald-technology-ventures/,"Why we are unique: Emerald brings open innovation and venture capital together in unparalleled fashion, with 20+ years of experience in investing in the sustainable industrial transformation. What we do: We empower corporates to successfully innovate and collaborate with start-ups, and to transition their businesses to a more sustainable future. We have over 50 large corporations as investors and partners in open innovation. How we do it: We invest in early and expansion stage start-ups globally, while being locally positioned in Europe, North America and Asia with a team of specialists from 15+ countries. Our sectors: energy, water & wastewater, food and agriculture, mobility & urbanization, materials & packaging, industrial IT About Emerald: Emerald is a globally recognized venture capital firm founded in 2000, that manages and advises assets of over €1 billion from its offices in Zurich, Toronto and Singapore.",VC Firm,Switzerland,http://www.emerald-ventures.com/,"Agriculture, CleanTech, Industrial, Venture Capital, Investment, Sustainability",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/emerald-technology-ventures/,[email protected],CH
Novartis Venture Fund,https://www.eu-startups.com/investor/novartis-venture-fund-2/,"We have taken over 70 companies to a successful exit since setting up the Novartis Venture Fund in 1996 – that is three on average per year. These exits have primarily resulted in IPOs and M&As, with several drugs receiving FDA approval. Nearly 40 companies completed initial public offerings (IPO) Over 30 progressed to a merger and acquisition by a number of top pharmaceutical companies.",VC Firm,Switzerland,http://www.nvfund.com,"Finance, Therapeutics, Venture Capital, Life Science, Investment",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",,[email protected],CH
Rockaway Blockchain Fund,https://www.eu-startups.com/investor/rockaway-blockchain-fund/,"RockawayX is a blockchain-focused venture capital fund, with long-term focus on value creation. ​We invest globally into leading crypto funds, companies and protocols. After investment, we help by running the network of validators, auditing smart contracts, providing liquidity, engineering, hiring dev teams and building communities.",VC Firm,Switzerland,https://rbf.capital,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/rockawayx,[email protected],CH
ACE & Company,https://www.eu-startups.com/investor/ace-company/,"ACE & Company (ACE) is a multi-stage private equity and venture capital group built on a unique combination of expertise, experience, and knowledge of its founders and team. The group has $1.7bn total assets across Secondaries, Buyout, Ventures, and Investment Solutions. A Multi-Stage Specialist Across Private Equity. ACE Ventures is a team of operators, engineers, and investors deploying capital and expertise to empower and support outliers.",VC Firm,Switzerland,http://aceandcompany.com,"Finance, Financial Services, Venture Capital, Operators, Engineers, Investors",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/ace-and-company/,[email protected],CH
Laser Digital,https://www.eu-startups.com/investor/laser-digital/,"Laser Digital is a Nomura Group company, delivering scalable, robust opportunities across trading, asset management, and ventures in crypto. The team works at higher standards of risk management, compliance, and commercial viability, all driven by a belief in more responsible crypto innovation. With an open and dynamic culture, Laser Digital has the freedom to adapt to market needs, to move swiftly to capitalization, and to share knowledge with clients and partners—bringing greater confidence to the institutional market, for the benefit of all.",VC Firm,Switzerland,https://www.laserdigital.com/,"Web3, Investment Banking, Finance,",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/laserdigital,[email protected],CH
Venturelab,https://www.eu-startups.com/investor/venturelab-2/,"Together with successful founders, key academic and industry partners, Venturelab designs and operates programs to bring Switzerland's best startup talents to the next level. Our mission is to support entrepreneurs towards successful fundraising and business growth throughout the evolution of their company. Venturelab has 15 years of experience bringing Switzerland’s best entrepreneurs to the heart of technology hotspots: Silicon Valley, New York, Boston, Barcelona, Beijing, Shanghai, Shenzhen, and Hong Kong. Companies founded by the 360 Venture Leaders alumni have created more than 3,500 jobs and raised more than 1.7 billion Swiss francs in capital. We are also particularly proud of the success of our mandate to run the operations of the Venture Kick Foundation since its launch in 2007. So far, the program of financial support, training and network, has led to the creation of 519 companies and +7,000 jobs. Venture Kick alumni companies have attracted a total of 3.5 billion francs, and represent 54 companies ranked at the TOP 100 Swiss Startup Award 2019.",Corporate VC,Switzerland,http://www.venturelab.ch/,"Business Development, Finance, Financial Services, Training",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/venturelab,[email protected],CH
Coca-Cola HBC Ventures,https://www.eu-startups.com/investor/coca-cola-hellenic-bottling-company/,"Coca Cola HBC is a Switzerland-based bottler of Coca Cola products operating in 28 markets. They produce, sell, and distribute a wide range of beverage brands, including Coca Cola, Fanta, Sprite, water, juice, and energy drinks. Coca-Cola HBC Ventures is their venturing arm. Coca-Cola HBC Ventures is a strategic investor in and partner to disruptive startups in our geographic footprint and beyond.",Corporate VC,Switzerland,https://www.coca-colahellenic.com/en/cchbc-ventures,"FMCG, CPG, Food, Beverage Services, Products",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/coca-cola-hbc,[email protected],CH
Swiss Post Ventures,https://www.eu-startups.com/investor/swiss-post-ventures/,"Swiss Post provides trusted physical and digital services in Switzerland, offering postal delivery, logistics, and mobile communication solutions to individuals and businesses with a focus on innovation and reliability. We invest in startups in Switzerland and abroad. These investments are important because they allow us to understand market developments and emerging customer behaviors. Some startups will develop successfully in our core business and we will consider purchasing all of their shares.",Corporate VC,Switzerland,https://venture.post.ch/en,"Postal delivery, Logistics, Mobile communication, Innovation, Reliability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/swiss-post/,[email protected],CH
Arabella Venture Capital,https://www.eu-startups.com/investor/arabella-venture-capital/,"Arabella Venture Capital AG bridges the gap between the present and the future. We keep good ties with the major start-up hubs in Europe, the United States of America, and Asia. Founded in 2019, Arabella Venture Capital AG connects the present with the future. We maintain close relationships with the major start-up hubs in Europe, the United States of America and Asia.",Corporate VC,Switzerland,https://www.arabella.ch/en/venture-capital-2,"Investments, Venture Capital, Funds, Real State, Asset management",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/arabella-verm%C3%B6gensverwaltung-ag/about/,[email protected],CH
Helsana HealthInvest,https://www.eu-startups.com/investor/helsana-healthinvest/,"A subsidiary of Swiss health insurance Helsana, our goal is to improve efficiency and the provision of care in the Swiss healthcare system. Helsana Health Invest invests in start-ups dedicated to health. It’s our way of contributing to a higher quality of healthcare and increasing efficiency in the healthcare system. Helsana: Switzerland's top health insurer offering comprehensive health and accident insurance services to individuals and companies, with over 1.9 million policyholders and a strong focus on prevention and occupational health management.",Corporate VC,Switzerland,https://www.helsana.ch/healthinvest,"Health Care, HealthTech, Digital health, Insurance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/helsana-healthinvest/,[email protected],CH
Virtus: Energy AGI,https://www.eu-startups.com/investor/virtus-energy-agi/,"Abundant energy, automated. We’re building Energy Artificial General Intelligence (Energy AGI) to automatically and autonomously supply the world with low-carbon energy at stable prices. Virtus is on a mission to facilitate the Energy Transition, focusing on renewable and low-carbon energy. Our activities concentrate on physical energy, related supply chain flows and infrastructure.",Corporate VC,Switzerland,https://www.virtus-resources.com/,"Artificial Intelligence (AI), Renewable energy, Digital Twin, Energy Transition",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/virtus-resources/,[email protected],CH
Edelweiss Capital,https://www.eu-startups.com/investor/edelweiss-capital/,Edelweiss Capital Group is an international asset management firm with more than $4.5 billion in AUM. The alternative assets desk was created in 2019 to explore opportunities in the late-stage and pre-IPO secondaries space. We are interested in well-known companies that are valued at more than $2 billion.,Corporate VC,Switzerland,https://www.edelweisscapital.com,"Investment, Real Estate, Finance, Sustainability",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/edelweiss-capital/about,[email protected],CH
Nabtesco Technology Ventures,https://www.eu-startups.com/investor/nabtesco-technology-ventures/,"Nabtesco Technology Ventures provides cutting-edge technology in manufacturing, robotics, and motion control. Nabtesco Technology Ventures is a corporate venture fund launched in 2018 by Japan’s Nabtesco Corporation, in partnership with Emerald Technology Ventures, a global leader in technology venture capital. The fund deepens Nabtesco’s involvement in the development of disruptive ventures around the world, strengthening our pursuit of open innovation, a key pillar of our company’s growth strategy.",Corporate VC,Switzerland,https://nabtesco-ventures.com/,"Information Technology, Manufacturing, Funding, AI",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/nabtesco-ventures/,[email protected],CH
Leorsa Innovations,https://www.eu-startups.com/investor/leorsa-innovations-2/,"Leorsa Innovations invests in companies with big ideas that aspire to be the best in the world. Excited by technological breakthroughs and cutting-edge ideas, Leorsa invests in a variety of companies from the initial seed round through to series A. Leorsa provides these companies with unparalleled support from world class scientists and researchers to drive both growth and revenue.",Corporate VC,Switzerland,http://leorsavc.com/,"Finance, Information Technology, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/leorsa-innovations/,[email protected],CH
PM Equity Partner,https://www.eu-startups.com/investor/pm-equity-partner/,"PM Equity Partner invest in entrepreneurs and growth companies that share Their vision of profitable sustainability and sustainable profitability. As a long-term investment partner Their support includes scientific substantiation, business development and marketing excellence in the following domains. They have travelled the world, speak many languages, and They are a no-nonsense team. They are the corporate venture capital and private equity investment arm of Philip Morris International (NYSE:PM). Meet the team that keeps its feet firmly on the ground and always aims high.",Corporate VC,Switzerland,https://www.pmequitypartner.com/,"Financial Services, Venture Capital, Strategic Investment, Value Creation, Smoke-free products",€100k-€1.5M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/pmep/about/,[email protected],CH
Amcor Corporate Venturing and Open Innovation,https://www.eu-startups.com/investor/amcor-corporate-venturing-and-open-innovation/,"Amcor Corporate Venturing and Open Innovation invests in innovative businesses and technologies in the packaging space. Areas of interest include recycling systems, alternative barriers, paper-based solutions, smart and connected packaging, biomaterials, and new industry business models. Producing responsible packaging for food, beverage, pharmaceutical, medical, home and personal-care, and other products.",Corporate VC,Switzerland,https://www.amcor.com/about/ventures,"Manufacturing, Packaging Services, Sustainability, Product safety, Branding, E-commerce",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/amcor,[email protected],CH
Dow Venture Capital,https://www.eu-startups.com/investor/dow-venture-capital/,"Dow Venture Capital is focused on pursuing strategic investments in attractive start-up companies around the world. Dow Venture Capital is focused on pursuing strategic investments in attractive start-up companies around the world that enable and accelerate Dow’s business growth and value. Dow is a global materials science company providing innovative and sustainable solutions in chemicals, plastics, and specialized products for various industries worldwide.",Corporate VC,Switzerland,http://www.dow.com/venture/,"Venture Capital, Chemicals, Packaging, Infrastructure, Consumer Products",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/dow-chemical/,[email protected],CH
Ringier Digital Ventures,https://www.eu-startups.com/investor/ringier-digital-ventures/,"Ringier Digital Ventures AG is a venture capital firm and focuses on investments in innovative digital start-ups. Ringier is a Swiss-based diversified media company focused on media, sports media and marketplaces. The Group comprises around 140 companies in 20 countries, which operate a range of leading media & sports media brands as well as digital marketplaces. 83 percent of the operating profit comes from the digital business.",Corporate VC,Switzerland,https://www.ringier.com/about-us/digital-ventures/,"Venture Capital, Entertainment, Digital Publishing, E-Commerce, Entrepreneurship",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/ringier,[email protected],CH
ABB Technology Ventures,https://www.eu-startups.com/investor/abb-technology-ventures/,"ABB Technology Ventures (ATV) is the strategic venture capital unit of ABB (NYSE: ABB). ATV scouts the globe for breakthrough power and automation technology partners aligned with ABB’s goal to write the future of industrial digitalization. Since its formation in 2009, ATV has invested nearly $200 million into high potential technology companies spanning a range of sectors including robotics, industrial IoT, machine learning, 3D printing, cybersecurity and distributed energy. Business-led strategic venture capital for breakthrough industrial technology startups.",Corporate VC,Switzerland,https://global.abb/group/en/technology/ventures,"Electronics, Manufacturing, Robotics, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/showcase/abb-technology-ventures/,[email protected],CH
Leorsa Innovations,https://www.eu-startups.com/investor/leorsa-innovations/,"Leorsa Innovations invests in companies with big ideas that aspire to be the best in the world. Excited by technological breakthroughs and cutting-edge ideas, Leorsa invests in a variety of companies from the initial seed round through to series A. Leorsa provides these companies with unparalleled support from world class scientists and researchers to drive both growth and revenue.",Corporate VC,Switzerland,http://leorsavc.com/,"Finance, Information Technology, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/leorsa-innovations/,[email protected],CH
SIX FinTech Ventures,https://www.eu-startups.com/investor/six-fintech-ventures/,"SIX FinTech Venture is the corporate venture capital arm of Six Group that began operation on December 1, 2017, with its headquarters in Zurich in Switzerland. It looks to invest in global early stage startups in the financial technology space. SIX has been connecting the financial markets to the real economy for over 90 years. The Swiss company provides services in the securities, financial information as well as the payments business and caters to a broad international client base.",Corporate VC,Switzerland,https://www.six-group.com/en/company/innovation/start-ups.html,"Asset Management, Blockchain, Cryptocurrency, Cyber Security, Financial Exchanges, FinTech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/sixgroup,[email protected],CH
Roche Venture Fund,https://www.eu-startups.com/investor/roche-venture-fund/,The Roche Venture Fund is the name given to the corporate venture fund of the healthcare company Roche. Roche has allocated CHF 500 million to invest in and develop commercially successful innovative life science companies. Roche has been investing in early-stage companies as part of collaborations since the early-1990s and independent of collaborations since 2002. All equity investments made by Roche in biotech and diagnostics companies (including collaboration investments) are negotiated and managed by the Roche Venture Fund.,VC Firm,Switzerland,http://www.venturefund.roche.com,"Biotechnology, Finance, Health Care, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/roche,[email protected],CH
Swisscom Ventures,https://www.eu-startups.com/investor/swisscom-ventures/,"Swisscom Ventures is an venture capital arm of Swisscom AG, that specializes in early stage tech investments founded in 2007. Swisscom Ventures invests in growth companies with emerging business models and technologies of strategic relevance to Swisscom's core business. As a value-add investor, Swisscom brings its investees the technical expertise and strategic insights of an incumbent telecom operator. We act as a bridge to Swisscom's operational business units, which portfolio companies can also leverage as a test environment for their products and services.",Corporate VC,Switzerland,https://ventures.swisscom.com,"Big Data, Cloud Computing, FinTech, Telecommunications, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/swisscom-ventures/,[email protected],CH
Transaction Partner,https://www.eu-startups.com/investor/transaction-partner/,"Transaction Partner is a business consultancy that specializes in the sale, succession regulation, merger, and acquisition of a business.Transaction Partner AG is a leading M&A consulting firm in Zurich, Switzerland, offering expert services in company sales, succession planning, and business valuation with a focus on personalized solutions and successful transactions.",Corporate VC,Switzerland,https://transactionpartner.ch/,"Funding Platform, Management Consulting, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/transaction-partner-ag/,[email protected],CH
Ephelia Capital Sagl,https://www.eu-startups.com/investor/ephelia-capital-sagl/,"Ephelia Capital reinvents alternative investments with funds focused on a game-changing VC ecosystem concept.Ephelia Capital is a financial hub offering innovative investment solutions for Professional Investors, High Net Worth Individuals, Entrepreneurs, and Financial Institutions. Their platform provides unique and cutting-edge strategies for wealth management.",Corporate VC,Switzerland,https://www.epheliacapital.com/,"Financial Services, Entrepreneurs, Financial hub, Innovative solutions",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/epheliacapital/,[email protected],CH
Novartis Venture Fund,https://www.eu-startups.com/investor/novartis-venture-fund/,"Novartis Venture Fund's primary focus is on the development of novel therapeutics and platforms. They balance the therapeutic focus with investments in medical devices, diagnostics, or drug delivery systems. In their investments, they look for unmet needs and clinical impact, novel proprietary science, an understanding of mechanism, management and board experience, and capital efficiency in the program. Novartis Venture Fund prefers to have their initial investment at the early stage to build the company and follow with additional investment in pace with the company's progress.",Corporate VC,Switzerland,http://www.nvfund.com,"Finance, Therapeutics, Venture Capital, Investing, Life Science",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/in/christoph-a-meier-52bb3685/,[email protected],CH
1648 Capital,https://www.eu-startups.com/investor/1648-capital/,"We look for extraordinary people with bold ideas and global ambition. 1648 capital is an early stage advisor and investor in people. We invest in companies with the potential to disrupt whole industries. We bring deep experience and our expansive network to help develop and scale businesses globally. Our credo is independence and discretion, hallmarked by the year in which European powers recognised the Swiss Confederation as an independent state.",Corporate VC,Switzerland,https://1648.ch/,"Digital Transformation, Sustainable Impact, Strategic Consulting, Future-proof Growth, Consulting",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/13744917/admin/,[email protected],CH
AEVIS VICTORIA,https://www.eu-startups.com/investor/aevis-victoria/,"Aevis Victoria invests in services to people, healthcare, hospitality, life sciences and lifestyle. The company operates through Hospitals, Hospitality, Telemedicine, and Real Estate segments. It operates 15 hospitals, one affiliated hospital, and 1 clinic with 1,081 beds; manages 5 luxury hotels; and owns and rents 44 healthcare and hospitality related real estate properties with a total rentable surface of 193’880 sqm.

The company also provides ambulance services and integrated out-patient healthcare services. In addition, it engages in the aesthetic hospital, patient hotel, real estate management, stem cells, cosmetics, and publishing businesses, as well as organizes seminars.",Corporate VC,Switzerland,http://www.aevis.com,"Finance, Health Care, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/aevis-holding-sa/,[email protected],CH
UBS,https://www.eu-startups.com/investor/ubs/,"UBS is a global wealth manager, an investment banking and securities firm, and one of the global asset managers. It works with individuals, families, institutions, and corporations around the world to help answer some of life's questions, whether through award-winning wealth management advisory, investment banking, and asset management expertise, or private and corporate banking services in Switzerland. They also partner with and invest in startups.",Corporate VC,Switzerland,https://www.ubs.com,"Asset Management, Banking, Commercial Lending, Financial Services",€1.5M-€3M,"Series A/B, Series C & Beyond",http://www.linkedin.com/company/ubs,[email protected],CH
SAFEEM,https://www.eu-startups.com/investor/safeem/,"SAFEEM thrives to support, help and connect entrepreneurs in Switzerland and emerging markets with professionals, company leaders, experts,. Supporting entrepreneurs in emerging and frontier markets. Programs impact on sustainable development goals.",Accelerator,Switzerland,http://safeem.org,"Entrepreneurship, Digital, Funding, Training",0-€100k,Pre-Seed / Seed,,[email protected],CH
Pinto Ventures,https://www.eu-startups.com/investor/pinto-ventures/,"Pinto Ventures is a seed capital and company-building private fund. We provide the capital, the time and support you need to build your most ambitious and successful business. Pinto Ventures AG is a Seed Capital and Company-Building private fund. Pinto Ventures AG provides Angel investment and support to Seed and pre-Seed startups focusing on FinTech, LogTech and HealthTech.",Accelerator,Switzerland,https://www.pinto.ventures/,"Angel Investment, Venture Capital, Financial Services, Lending, Investments",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/14072737/admin/,[email protected],CH
Startfeld,https://www.eu-startups.com/investor/startfeld/,"Startfeld is a non-profit association with a philanthropic goal setting to support start-ups and innovation in the St.GallenBodenseeArea. Startfeld - Startup support of the Switzerland Innovation Parc East- is a non-profit association with a philanthropic goal setting to support startups and innovation in the Eastern Part of Switzerland. The network for innovations and start-ups was founded by the University of St.Gallen, FHS St.Gallen University of Applied Sciences, the Empa, the city of St.Gallen, the St.Galler Kantonalbank (SGKB) and Swisscom.",Accelerator,Switzerland,http://www.startfeld.ch,"Association, Communities, Information Technology, Non Profit",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/startfeld---the-innovation-and-start-up-network-in-the-st.gallenbodenseearea,[email protected],CH
Space2Earth Accelerator,https://www.eu-startups.com/investor/space2earth-accelerator/,"Space2Earth Accelerator is an accelerator program to connect space startups and new customers across industries. Space2Earth Accelerator brings together space startups and companies, the industry and investors. As part of our Space2Earth Accelerator, we help space startups to bring the power of satellite data to new markets.",Accelerator,Switzerland,https://space4impact.org/space2earth,"Space Research, Technology, Events, Investor",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/space4impact,[email protected],CH
Stonehaven Incubate,https://www.eu-startups.com/investor/stonehaven-incubate/,"Stonehaven Incubate looks at disruptive technologies in human health and identifies the unique opportunities for animals. So we shake hands with the innovators and build strategies for new, stand-alone animal health companies. We find experienced management teams. We source the capital required. In fact, we leave no stone unturned in our quest to bring human innovations to animal health.",VC Firm,Switzerland,https://www.stonehaven-incubate.com/,"Biotechnology, Genetics, Health Diagnostics, Human Computer Interaction, Medical Device",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/stonehaven-incubate-ag,[email protected],CH
Sitem StartUp Club,https://www.eu-startups.com/investor/sitem-startup-club/,"Sitem StartUp Club promotes startup companies in the MedTech field and related life sciences.The Sitem StartUp Club is a unique investor club that gives you the support you need to take your MedTech startup to the next level – especially if you are in the early stage. At SSC, we understand that each entrepreneur has unique needs, and that's why we offer a tailor-made approach to support.",Accelerator,Switzerland,https://www.ssc.swiss/,"Business Consulting, Services, Co-working, Investors",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/sitem-startup-club/,[email protected],CH
SEIF,https://www.eu-startups.com/investor/seif/,"SEIF supports innovative impact entrepreneurs addressing social and/or environmental challenges to reach the SDGs. SEIF offers specialized coaching, trainings, consulting and impact investment opportunities to support impact entrepreneurs to advance their businesses, enter the market, grow and scale successfully. We are passionate about partnerships for the UN SDGs, working with customized partnerships and programs for corporates to engage in the field of impact entrepreneurship.",Accelerator,Switzerland,https://seif.org/,"Consulting, Impact Investing, Financial Services, Lending, Investments",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/seif/,[email protected],CH
Seedstars,https://www.eu-startups.com/investor/seedstars/,"Impacting people's lives in emerging & frontier markets through technology and entrepreneurship. With 85% of the global population living in emerging and frontier markets, we see not only billions of opportunities to take, but also billions of lives to improve. Great ideas and talent exist everywhere, not just in the Silicon Valley. Capital, business support, and access to networks, on the other hand, do not.",Accelerator,Switzerland,https://www.seedstars.com/,"Entrepreneur, Emerging Market, Innovation, Social impact",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/seedstars/,[email protected],CH
Seedstars World,https://www.eu-startups.com/investor/seedstars-world/,"Seedstars World is an exclusive worldwide competition to discover the best startups in emerging markets. After 8 years of impacting people's lives in emerging markets through the Seedstars World Competition, we decided to bring it back with a new exciting format. Seedstars together with Financial Times are launching the FTxSDG Challenge in our mission to find the best impact-driven entrepreneurs from emerging markets.",Accelerator,Switzerland,http://www.seedstarsworld.com,"Business Development, Emerging Markets, Events, Media, Entertainment",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/seedstars/,[email protected],CH
Schweizer Kapital Global Impact Fund,https://www.eu-startups.com/investor/schweizer-kapital-global-impact-fund-ag/,"First specialized impact investor in Germany, Austria and Switzerland since beginning of 2018 for exclusively disruptive business models and game-changer technologies. Part of SCHWEIZER KAPITAL GROUP of companies. Since the beginning of 2018, SCHWEIZER KAPITAL GLOBAL IMPACT FUND AG has been the first specialized impact investor in Germany, Austria and Switzerland for exclusively disruptive business models and game-changer technologies.",VC Firm,Switzerland,https://schweizer-kapital.ch/en/global-impact-fund/,"Clean Energy, CleanTech, Construction, E-Commerce, Impact Investing",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/schweizer-kaptal-global-impact-fund-ag,[email protected],CH
Tugboat,https://www.eu-startups.com/investor/tugboat/,"Tugboat offers investment opportunities in start-up companies, providing individuals unique access to high-risk/high-return investments. Trickle funding of high-tech ventures is very risky, but offers potentially very high returns. Such investments bear the greatest benefit to society in supporting innovative ideas, people, businesses and advance prosperity.",VC Firm,Switzerland,https://www.tugboat.ch/,"Finance, Financial Services, FinTech, Investments",0-€100k,Pre-Seed / Seed,,[email protected],CH
Trust Valley,https://www.eu-startups.com/investor/trust-valley/,"Trust Valley focuses on cyber security and digital trust. Welcome to the heart of Trust Valley, the Lake Geneva skills center for digital trust and cybersecurity. Public authorities, academic institutions and economic players are joining forces to promote this unique hub of expertise and encourage the emergence of innovative projects.",VC Firm,Switzerland,https://trustvalley.swiss/en/tech4trust-season-5,"Cyber Security, Information Technology, IT Services, IT Consulting",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/trust-valley,[email protected],CH
Tenity,https://www.eu-startups.com/investor/tenity/,"Tenity is an innovation ecosystem and early-stage investor powering the future of finance. We believe collaboration is the key to innovation. We bring together ambitious founders with leading corporations, forward-thinking investors, and passionate mentors – and together, we create an ecosystem that powers the future of finance.",VC Firm,Switzerland,https://www.tenity.com,"Finance, Financial Services, FinTech, Incubators, InsurTech",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/tenity,[email protected],CH
Talent Kick,https://www.eu-startups.com/investor/talent-kick/,"Talent Kick will assist you in finding a co-founder with complementary skills and gaining hands-on entrepreneurial experience. Talent Kick is a highly selective, cross-university programme that will help you get hands-on experience in the entrepreneaurial career path during your studies. We will support you in broadening your network, forming synergies with your studies, and navigating the ecosystem to prolong your runway.",VC Firm,Switzerland,https://www.talentkick.ch,"Program Development, Funding, Entrepreneurs, Development",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/talent-kick,[email protected],CH
